Date,Price,Open,High,Low,Vol.,Change %,SMA-20,BB-upper,BB-lower,Gain / Loss,Average Gain,Average loss,RS,RSI
27-Apr-18,2671.50,2675.50,2676.25,2657.75,1.14M,-0.11%,"2,654.93",2722.600133,2587.249867,-3,12.5375,-11.1125,1.128233971,53.01268499
26-Apr-18,2674.50,2648.25,2677.50,2639.50,1.28M,1.13%,"2,653.50",2720.905294,2586.094706,30,14.3125,-10.9625,1.305587229,56.62710188
25-Apr-18,2644.50,2635.25,2648.25,2611.25,1.90M,0.35%,"2,650.15",2719.783703,2580.516297,9.25,12.8125,-11.375,1.126373626,52.97157623
24-Apr-18,2635.25,2672.00,2688.50,2616.00,2.33M,-1.35%,"2,648.71",2720.004574,2577.420426,-36,12.35,-13.5625,0.910599078,47.66039556
23-Apr-18,2671.25,2683.00,2684.75,2657.25,1.24M,-0.01%,"2,649.93",2721.077745,2578.772255,-0.25,15.4375,-11.7625,1.312433581,56.75551471
20-Apr-18,2671.50,2692.50,2698.25,2659.75,1.60M,-0.80%,"2,646.25",2720.298704,2572.201296,-21.5,15.4375,-14.025,1.100713012,52.39711498
19-Apr-18,2693.00,2711.75,2713.25,2681.50,1.58M,-0.62%,"2,644.84",2717.929777,2571.745223,-16.75,15.4375,-16.7,0.924401198,48.03578374
18-Apr-18,2709.75,2704.50,2718.50,2703.75,1.04M,0.12%,"2,646.10",2723.443628,2568.756372,3.25,15.4375,-16.125,0.957364341,48.91089109
17-Apr-18,2706.50,2679.25,2713.75,2678.75,1.25M,0.92%,"2,646.79",2726.71465,2566.86035,24.75,15.3125,-16.125,0.949612403,48.70775348
16-Apr-18,2681.75,2673.25,2687.00,2660.75,1.24M,0.92%,"2,647.60",2730.363042,2564.836958,24.5,14.075,-17.579,0.800671255,44.46515448
13-Apr-18,2657.25,2661.75,2680.50,2644.75,1.71M,-0.25%,"2,651.10",2745.123354,2557.084646,-6.75,12.8665,-17.579,0.731924455,42.26076103
12-Apr-18,2664.00,2642.50,2675.00,2639.75,1.30M,0.87%,"2,655.82",2760.028546,2551.604454,23,12.954,-17.2415,0.751326741,42.90043218
11-Apr-18,2641.00,2654.50,2661.25,2626.00,1.64M,-0.53%,"2,660.10",2772.470501,2547.737499,-14,11.804,-18.179,0.649320645,39.36897575
10-Apr-18,2655.00,2617.75,2666.25,2612.25,2.00M,1.37%,"2,666.48",2788.347361,2544.610639,36,11.804,-18.254,0.646652788,39.27074323
