population,income,NAME,FIPS,StateCode,StateName,CountyFips,CountyName,CountyTotalVote,trump_share
18517,41750,"Pike County, Missouri",29163,MO,missouri,29163,Pike,7375,0.715118644
93394,68254,"Platte County, Missouri",29165,MO,missouri,29165,Platte,46641,0.535473082
31107,41130,"Polk County, Missouri",29167,MO,missouri,29167,Polk,13709,0.761178788
53443,47931,"Pulaski County, Missouri",29169,MO,missouri,29169,Pulaski,13443,0.734211114
4895,36346,"Putnam County, Missouri",29171,MO,missouri,29171,Putnam,2342,0.826643894
10243,47345,"Ralls County, Missouri",29173,MO,missouri,29173,Ralls,5266,0.753703
25135,37832,"Randolph County, Missouri",29175,MO,missouri,29175,Randolph,10309,0.730332719
23031,52526,"Ray County, Missouri",29177,MO,missouri,29177,Ray,10835,0.655560683
6578,35648,"Reynolds County, Missouri",29179,MO,missouri,29179,Reynolds,3032,0.792216359
13990,32444,"Ripley County, Missouri",29181,MO,missouri,29181,Ripley,5518,0.819137369
374805,72415,"St. Charles County, Missouri",29183,MO,missouri,29183,St. Charles,199513,0.605970538
9520,32046,"St. Clair County, Missouri",29185,MO,missouri,29185,St. Clair,4630,0.756155508
17990,47014,"Ste. Genevieve County, Missouri",29186,MO,missouri,29186,Ste. Genevieve,8459,0.649603972
66010,39741,"St. Francois County, Missouri",29187,MO,missouri,29187,St. Francois,24714,0.706765396
1001327,59755,"St. Louis County, Missouri",29189,MO,missouri,29189,St. Louis County,503493,0.395399737
23334,40101,"Saline County, Missouri",29195,MO,missouri,29195,Saline,9245,0.646511628
4395,37500,"Schuyler County, Missouri",29197,MO,missouri,29197,Schuyler,1933,0.778582514
4873,39772,"Scotland County, Missouri",29199,MO,missouri,29199,Scotland,1968,0.774898374
39061,39162,"Scott County, Missouri",29201,MO,missouri,29201,Scott,17244,0.763627929
8317,32404,"Shannon County, Missouri",29203,MO,missouri,29203,Shannon,3904,0.759733607
6179,39087,"Shelby County, Missouri",29205,MO,missouri,29205,Shelby,3252,0.776137761
29837,38203,"Stoddard County, Missouri",29207,MO,missouri,29207,Stoddard,13278,0.834237084
31375,40510,"Stone County, Missouri",29209,MO,missouri,29209,Stone,16538,0.795078002
6512,40197,"Sullivan County, Missouri",29211,MO,missouri,29211,Sullivan,2484,0.758454106
53555,38357,"Taney County, Missouri",29213,MO,missouri,29213,Taney,23399,0.779520492
25735,35088,"Texas County, Missouri",29215,MO,missouri,29215,Texas,10935,0.811614083
20878,40693,"Vernon County, Missouri",29217,MO,missouri,29217,Vernon,8576,0.760960821
33043,51133,"Warren County, Missouri",29219,MO,missouri,29219,Warren,15766,0.704617531
25048,35305,"Washington County, Missouri",29221,MO,missouri,29221,Washington,9279,0.759456838
13397,33750,"Wayne County, Missouri",29223,MO,missouri,29223,Wayne,5738,0.808644127
36690,44451,"Webster County, Missouri",29225,MO,missouri,29225,Webster,16690,0.768663871
2082,45952,"Worth County, Missouri",29227,MO,missouri,29227,Worth,1046,0.772466539
18449,29778,"Wright County, Missouri",29229,MO,missouri,29229,Wright,8086,0.828963641
317850,35599,"St. Louis city, Missouri",29510,MO,missouri,29510,St. Louis City,127403,0.159187774
9291,41512,"Beaverhead County, Montana",30001,MT,montana,30001,Beaverhead,4694,0.690881977
13141,41622,"Big Horn County, Montana",30003,MT,montana,30003,Big Horn,4168,0.439779271
6598,36744,"Blaine County, Montana",30005,MT,montana,30005,Blaine,2645,0.475992439
5692,50115,"Broadwater County, Montana",30007,MT,montana,30007,Broadwater,3102,0.750805932
10268,49767,"Carbon County, Montana",30009,MT,montana,30009,Carbon,5936,0.628200809
1227,45000,"Carter County, Montana",30011,MT,montana,30011,Carter,778,0.870179949
82090,45205,"Cascade County, Montana",30013,MT,montana,30013,Cascade,33610,0.570038679
5855,38521,"Chouteau County, Montana",30015,MT,montana,30015,Chouteau,2581,0.649360713
11945,48750,"Custer County, Montana",30017,MT,montana,30017,Custer,5160,0.70503876
1758,49239,"Daniels County, Montana",30019,MT,montana,30019,Daniels,952,0.765756303
9365,52738,"Dawson County, Montana",30021,MT,montana,30021,Dawson,4304,0.766263941
9211,39399,"Deer Lodge County, Montana",30023,MT,montana,30023,Deer Lodge,4122,0.421154779
3057,53266,"Fallon County, Montana",30025,MT,montana,30025,Fallon,1476,0.864498645
11468,40881,"Fergus County, Montana",30027,MT,montana,30027,Fergus,5797,0.730550285
93333,47851,"Flathead County, Montana",30029,MT,montana,30029,Flathead,46250,0.650356757
95323,55553,"Gallatin County, Montana",30031,MT,montana,30031,Gallatin,52335,0.446355212
1047,39732,"Garfield County, Montana",30033,MT,montana,30033,Garfield,716,0.912011173
13672,29640,"Glacier County, Montana",30035,MT,montana,30035,Glacier,4991,0.320176317
756,40938,"Golden Valley County, Montana",30037,MT,montana,30037,Golden Valley,471,0.774946921
3168,48512,"Granite County, Montana",30039,MT,montana,30039,Granite,1765,0.671388102
16523,44633,"Hill County, Montana",30041,MT,montana,30041,Hill,6368,0.541143216
11502,60842,"Jefferson County, Montana",30043,MT,montana,30043,Jefferson,6559,0.624942827
1997,44602,"Judith Basin County, Montana",30045,MT,montana,30045,Judith Basin,1192,0.727348993
29157,38732,"Lake County, Montana",30047,MT,montana,30047,Lake,12939,0.576010511
65357,56197,"Lewis and Clark County, Montana",30049,MT,montana,30049,Lewis and Clark,33800,0.493047337
2369,47768,"Liberty County, Montana",30051,MT,montana,30051,Liberty,952,0.730042017
19337,35275,"Lincoln County, Montana",30053,MT,montana,30053,Lincoln,9272,0.724762726
1728,40750,"McCone County, Montana",30055,MT,montana,30055,McCone,1056,0.8125
7767,46250,"Madison County, Montana",30057,MT,montana,30057,Madison,4720,0.694915254
1898,41641,"Meagher County, Montana",30059,MT,montana,30059,Meagher,972,0.748971193
4238,36031,"Mineral County, Montana",30061,MT,montana,30061,Mineral,1985,0.665994962
111966,46164,"Missoula County, Montana",30063,MT,montana,30063,Missoula,57433,0.377814149
4790,39517,"Musselshell County, Montana",30065,MT,montana,30065,Musselshell,2409,0.814030718
15708,43932,"Park County, Montana",30067,MT,montana,30067,Park,8609,0.538041584
443,43750,"Petroleum County, Montana",30069,MT,montana,30069,Petroleum,320,0.8625
4167,36071,"Phillips County, Montana",30071,MT,montana,30071,Phillips,2149,0.798045603
6206,42264,"Pondera County, Montana",30073,MT,montana,30073,Pondera,2702,0.660991858
1703,46346,"Powder River County, Montana",30075,MT,montana,30075,Powder River,1047,0.840496657
6975,40000,"Powell County, Montana",30077,MT,montana,30077,Powell,2778,0.726061915
1372,42383,"Prairie County, Montana",30079,MT,montana,30079,Prairie,688,0.806686047
40823,39480,"Ravalli County, Montana",30081,MT,montana,30081,Ravalli,22122,0.663276376
11132,65084,"Richland County, Montana",30083,MT,montana,30083,Richland,4818,0.806351183
11072,32974,"Roosevelt County, Montana",30085,MT,montana,30085,Roosevelt,3502,0.491719018
9352,51159,"Rosebud County, Montana",30087,MT,montana,30087,Rosebud,3372,0.65569395
11346,32257,"Sanders County, Montana",30089,MT,montana,30089,Sanders,5884,0.7253569
3630,50664,"Sheridan County, Montana",30091,MT,montana,30091,Sheridan,1827,0.677066229
34549,37749,"Silver Bow County, Montana",30093,MT,montana,30093,Silver Bow,16214,0.385592698
9288,58259,"Stillwater County, Montana",30095,MT,montana,30095,Stillwater,4827,0.752019888
3633,50588,"Sweet Grass County, Montana",30097,MT,montana,30097,Sweet Grass,2080,0.759615385
6074,46360,"Teton County, Montana",30099,MT,montana,30099,Teton,3155,0.682091918
5150,44804,"Toole County, Montana",30101,MT,montana,30101,Toole,2024,0.738636364
812,41103,"Treasure County, Montana",30103,MT,montana,30103,Treasure,442,0.791855204
7577,49141,"Valley County, Montana",30105,MT,montana,30105,Valley,3874,0.696179659
2115,32723,"Wheatland County, Montana",30107,MT,montana,30107,Wheatland,938,0.744136461
986,38553,"Wibaux County, Montana",30109,MT,montana,30109,Wibaux,534,0.861423221
153692,52802,"Yellowstone County, Montana",30111,MT,montana,30111,Yellowstone,64903,0.59588925
31442,50635,"Adams County, Nebraska",31001,NE,nebraska,31001,Adams,13172,0.698830853
6486,45609,"Antelope County, Nebraska",31003,NE,nebraska,31003,Antelope,3220,0.84378882
448,39375,"Arthur County, Nebraska",31005,NE,nebraska,31005,Arthur,263,0.901140684
820,48897,"Banner County, Nebraska",31007,NE,nebraska,31007,Banner,390,0.91025641
551,48875,"Blaine County, Nebraska",31009,NE,nebraska,31009,Blaine,313,0.872204473
5373,50306,"Boone County, Nebraska",31011,NE,nebraska,31011,Boone,2867,0.801883502
11310,51691,"Box Butte County, Nebraska",31013,NE,nebraska,31013,Box Butte,4761,0.745641672
2039,40224,"Boyd County, Nebraska",31015,NE,nebraska,31015,Boyd,1142,0.856392294
3078,36078,"Brown County, Nebraska",31017,NE,nebraska,31017,Brown,1579,0.873970868
47958,53624,"Buffalo County, Nebraska",31019,NE,nebraska,31019,Buffalo,20477,0.704400059
6647,47429,"Burt County, Nebraska",31021,NE,nebraska,31021,Burt,3523,0.669883622
8256,51027,"Butler County, Nebraska",31023,NE,nebraska,31023,Butler,3914,0.783852836
25360,65619,"Cass County, Nebraska",31025,NE,nebraska,31025,Cass,12609,0.665239115
8675,52250,"Cedar County, Nebraska",31027,NE,nebraska,31027,Cedar,4360,0.810321101
3897,52422,"Chase County, Nebraska",31029,NE,nebraska,31029,Chase,1851,0.875742842
5770,48750,"Cherry County, Nebraska",31031,NE,nebraska,31031,Cherry,3082,0.851070733
10077,53814,"Cheyenne County, Nebraska",31033,NE,nebraska,31033,Cheyenne,4569,0.790107244
6382,51470,"Clay County, Nebraska",31035,NE,nebraska,31035,Clay,2973,0.798183653
10522,51367,"Colfax County, Nebraska",31037,NE,nebraska,31037,Colfax,3172,0.68442623
9078,50013,"Cuming County, Nebraska",31039,NE,nebraska,31039,Cuming,3988,0.776078235
10802,46468,"Custer County, Nebraska",31041,NE,nebraska,31041,Custer,5489,0.840954637
20798,49786,"Dakota County, Nebraska",31043,NE,nebraska,31043,Dakota,7259,0.554897369
9136,41038,"Dawes County, Nebraska",31045,NE,nebraska,31045,Dawes,3578,0.715204025
24069,48329,"Dawson County, Nebraska",31047,NE,nebraska,31047,Dawson,8486,0.699387226
1946,50962,"Deuel County, Nebraska",31049,NE,nebraska,31049,Deuel,977,0.828045036
5866,51223,"Dixon County, Nebraska",31051,NE,nebraska,31051,Dixon,2744,0.743804665
36725,49068,"Dodge County, Nebraska",31053,NE,nebraska,31053,Dodge,14959,0.650845645
537655,54659,"Douglas County, Nebraska",31055,NE,nebraska,31055,Douglas,219531,0.465314694
2015,42500,"Dundy County, Nebraska",31057,NE,nebraska,31057,Dundy,949,0.867228662
5697,52316,"Fillmore County, Nebraska",31059,NE,nebraska,31059,Fillmore,2879,0.729419937
3105,45905,"Franklin County, Nebraska",31061,NE,nebraska,31061,Franklin,1656,0.812198068
2573,49634,"Frontier County, Nebraska",31063,NE,nebraska,31063,Frontier,1310,0.844274809
4887,39934,"Furnas County, Nebraska",31065,NE,nebraska,31065,Furnas,2315,0.827213823
21818,50010,"Gage County, Nebraska",31067,NE,nebraska,31067,Gage,9854,0.642683174
1823,45845,"Garden County, Nebraska",31069,NE,nebraska,31069,Garden,1063,0.817497648
1933,43179,"Garfield County, Nebraska",31071,NE,nebraska,31071,Garfield,968,0.84607438
1976,54375,"Gosper County, Nebraska",31073,NE,nebraska,31073,Gosper,1000,0.792
769,44750,"Grant County, Nebraska",31075,NE,nebraska,31075,Grant,394,0.931472081
2476,42904,"Greeley County, Nebraska",31077,NE,nebraska,31077,Greeley,1165,0.781974249
60792,49252,"Hall County, Nebraska",31079,NE,nebraska,31079,Hall,21331,0.662838123
9100,59311,"Hamilton County, Nebraska",31081,NE,nebraska,31081,Hamilton,4902,0.767645859
3458,46766,"Harlan County, Nebraska",31083,NE,nebraska,31083,Harlan,1582,0.82300885
1084,44500,"Hayes County, Nebraska",31085,NE,nebraska,31085,Hayes,510,0.923529412
2879,39231,"Hitchcock County, Nebraska",31087,NE,nebraska,31087,Hitchcock,1440,0.844444444
10398,46728,"Holt County, Nebraska",31089,NE,nebraska,31089,Holt,4979,0.858606146
681,37317,"Hooker County, Nebraska",31091,NE,nebraska,31091,Hooker,414,0.857487923
6347,50030,"Howard County, Nebraska",31093,NE,nebraska,31093,Howard,2958,0.77214334
7433,43008,"Jefferson County, Nebraska",31095,NE,nebraska,31095,Jefferson,3430,0.695918367
5167,45429,"Johnson County, Nebraska",31097,NE,nebraska,31097,Johnson,2051,0.657240371
6549,51934,"Kearney County, Nebraska",31099,NE,nebraska,31099,Kearney,3242,0.776989513
8146,41781,"Keith County, Nebraska",31101,NE,nebraska,31101,Keith,3945,0.811913815
711,38625,"Keya Paha County, Nebraska",31103,NE,nebraska,31103,Keya Paha,514,0.891050584
3720,40242,"Kimball County, Nebraska",31105,NE,nebraska,31105,Kimball,1636,0.805012225
8556,45411,"Knox County, Nebraska",31107,NE,nebraska,31107,Knox,4061,0.783304605
298080,51830,"Lancaster County, Nebraska",31109,NE,nebraska,31109,Lancaster,129803,0.465751947
35896,50194,"Lincoln County, Nebraska",31111,NE,nebraska,31111,Lincoln,15674,0.765088682
851,48281,"Logan County, Nebraska",31113,NE,nebraska,31113,Logan,451,0.88691796
548,55417,"Loup County, Nebraska",31115,NE,nebraska,31115,Loup,382,0.845549738
433,54306,"McPherson County, Nebraska",31117,NE,nebraska,31117,McPherson,286,0.898601399
35111,50218,"Madison County, Nebraska",31119,NE,nebraska,31119,Madison,13956,0.753654342
7776,51012,"Merrick County, Nebraska",31121,NE,nebraska,31121,Merrick,3707,0.786080388
4874,45910,"Morrill County, Nebraska",31123,NE,nebraska,31123,Morrill,2166,0.825484765
3639,42500,"Nance County, Nebraska",31125,NE,nebraska,31125,Nance,1599,0.786116323
7168,49656,"Nemaha County, Nebraska",31127,NE,nebraska,31127,Nemaha,3035,0.681383855
4391,40488,"Nuckolls County, Nebraska",31129,NE,nebraska,31129,Nuckolls,2153,0.793776126
15842,50275,"Otoe County, Nebraska",31131,NE,nebraska,31131,Otoe,7279,0.66396483
2726,41161,"Pawnee County, Nebraska",31133,NE,nebraska,31133,Pawnee,1314,0.738203957
2924,55893,"Perkins County, Nebraska",31135,NE,nebraska,31135,Perkins,1418,0.847672779
9216,50404,"Phelps County, Nebraska",31137,NE,nebraska,31137,Phelps,4609,0.831416793
7184,54482,"Pierce County, Nebraska",31139,NE,nebraska,31139,Pierce,3580,0.852513966
32642,56318,"Platte County, Nebraska",31141,NE,nebraska,31141,Platte,14047,0.773403574
5271,57312,"Polk County, Nebraska",31143,NE,nebraska,31143,Polk,2538,0.795508274
10946,42931,"Red Willow County, Nebraska",31145,NE,nebraska,31145,Red Willow,5061,0.832246592
8201,42750,"Richardson County, Nebraska",31147,NE,nebraska,31147,Richardson,3666,0.732133115
1401,48456,"Rock County, Nebraska",31149,NE,nebraska,31149,Rock,793,0.866330391
14360,51738,"Saline County, Nebraska",31151,NE,nebraska,31151,Saline,4795,0.594160584
169192,70543,"Sarpy County, Nebraska",31153,NE,nebraska,31153,Sarpy,77781,0.57403479
20913,60854,"Saunders County, Nebraska",31155,NE,nebraska,31155,Saunders,10598,0.706359691
36684,45992,"Scotts Bluff County, Nebraska",31157,NE,nebraska,31157,Scotts Bluff,13895,0.716228859
16998,59662,"Seward County, Nebraska",31159,NE,nebraska,31159,Seward,7754,0.702992004
5294,41985,"Sheridan County, Nebraska",31161,NE,nebraska,31161,Sheridan,2565,0.854580897
3107,46366,"Sherman County, Nebraska",31163,NE,nebraska,31163,Sherman,1553,0.735994849
1249,41215,"Sioux County, Nebraska",31165,NE,nebraska,31165,Sioux,709,0.849083216
6081,53416,"Stanton County, Nebraska",31167,NE,nebraska,31167,Stanton,2748,0.790756914
5182,45741,"Thayer County, Nebraska",31169,NE,nebraska,31169,Thayer,2613,0.762724837
675,51000,"Thomas County, Nebraska",31171,NE,nebraska,31171,Thomas,387,0.888888889
6946,41266,"Thurston County, Nebraska",31173,NE,nebraska,31173,Thurston,2029,0.49926072
4254,44612,"Valley County, Nebraska",31175,NE,nebraska,31175,Valley,2172,0.814917127
20257,65370,"Washington County, Nebraska",31177,NE,nebraska,31177,Washington,10584,0.696712018
9425,54159,"Wayne County, Nebraska",31179,NE,nebraska,31179,Wayne,3740,0.715240642
3697,40256,"Webster County, Nebraska",31181,NE,nebraska,31181,Webster,1687,0.78245406
847,46394,"Wheeler County, Nebraska",31183,NE,nebraska,31183,Wheeler,459,0.821350763
13825,51802,"York County, Nebraska",31185,NE,nebraska,31185,York,6256,0.749040921
24252,47415,"Churchill County, Nevada",32001,NV,nevada,32001,Churchill,10936,0.715801024
2035572,51575,"Clark County, Nevada",32003,NV,nevada,32003,Clark,765421,0.417510102
47259,58535,"Douglas County, Nevada",32005,NV,nevada,32005,Douglas,27871,0.624520111
51562,71799,"Elko County, Nevada",32007,NV,nevada,32007,Elko,18545,0.73022378
1141,39271,"Esmeralda County, Nevada",32009,NV,nevada,32009,Esmeralda,423,0.777777778
1669,60250,"Eureka County, Nevada",32011,NV,nevada,32011,Eureka,854,0.846604215
17067,65212,"Humboldt County, Nevada",32013,NV,nevada,32013,Humboldt,6433,0.702782528
5946,78190,"Lander County, Nevada",32015,NV,nevada,32015,Lander,2413,0.757563199
5194,44866,"Lincoln County, Nevada",32017,NV,nevada,32017,Lincoln,2132,0.783771107
51657,47255,"Lyon County, Nevada",32019,NV,nevada,32019,Lyon,23762,0.673554415
4566,38923,"Mineral County, Nevada",32021,NV,nevada,32021,Mineral,1997,0.590385578
42625,41712,"Nye County, Nevada",32023,NV,nevada,32023,Nye,19592,0.679869334
6722,45230,"Pershing County, Nevada",32027,NV,nevada,32027,Pershing,1982,0.707870838
3929,64832,"Storey County, Nevada",32029,NV,nevada,32029,Storey,2558,0.63174355
435019,52870,"Washoe County, Nevada",32031,NV,nevada,32031,Washoe,209282,0.451682419
9974,57122,"White Pine County, Nevada",32033,NV,nevada,32033,White Pine,3773,0.721706865
54482,47668,"Carson City, Nevada",32510,NV,nevada,32510,Carson City,25016,0.524664215
60399,62159,"Belknap County, New Hampshire",33001,NH,new-hampshire,33001,BELKNAP,34497,0.55990376
47513,53306,"Carroll County, New Hampshire",33003,NH,new-hampshire,33003,CARROLL,29083,0.503214937
76430,57782,"Cheshire County, New Hampshire",33005,NH,new-hampshire,33005,CHESHIRE,41120,0.41040856
31870,42312,"Coos County, New Hampshire",33007,NH,new-hampshire,33007,COOS,15275,0.520523732
89341,55762,"Grafton County, New Hampshire",33009,NH,new-hampshire,33009,GRAFTON,50112,0.379350255
403972,71244,"Hillsborough County, New Hampshire",33011,NH,new-hampshire,33011,HILLSBOROUGH,210058,0.475049748
147262,65983,"Merrimack County, New Hampshire",33013,NH,new-hampshire,33013,MERRIMACK,81726,0.460453222
299006,81198,"Rockingham County, New Hampshire",33015,NH,new-hampshire,33015,ROCKINGHAM,178861,0.505683184
125273,60711,"Strafford County, New Hampshire",33017,NH,new-hampshire,33017,STRAFFORD,66771,0.433271929
43135,56032,"Sullivan County, New Hampshire",33019,NH,new-hampshire,33019,SULLIVAN,22129,0.4878666
275376,54461,"Atlantic County, New Jersey",34001,NJ,new-jersey,34001,Atlantic,105279,0.453471253
926330,85806,"Bergen County, New Jersey",34003,NJ,new-jersey,34003,Bergen,383965,0.425090829
450556,78621,"Burlington County, New Jersey",34005,NJ,new-jersey,34005,Burlington,193617,0.408461034
511998,62185,"Camden County, New Jersey",34007,NJ,new-jersey,34007,Camden,182911,0.326475718
95805,57637,"Cape May County, New Jersey",34009,NJ,new-jersey,34009,Cape May,48375,0.583710594
157035,49984,"Cumberland County, New Jersey",34011,NJ,new-jersey,34011,Cumberland,51137,0.456870759
791609,53976,"Essex County, New Jersey",34013,NJ,new-jersey,34013,Essex,299808,0.206995811
290298,76727,"Gloucester County, New Jersey",34015,NJ,new-jersey,34015,Gloucester,138388,0.483777495
662619,59741,"Hudson County, New Jersey",34017,NJ,new-jersey,34017,Hudson,198666,0.226062839
126250,105444,"Hunterdon County, New Jersey",34019,NJ,new-jersey,34019,Hunterdon,70582,0.546385764
370212,72804,"Mercer County, New Jersey",34021,NJ,new-jersey,34021,Mercer,141332,0.30144624
830300,79593,"Middlesex County, New Jersey",34023,NJ,new-jersey,34023,Middlesex,282668,0.385544172
629185,85242,"Monmouth County, New Jersey",34025,NJ,new-jersey,34025,Monmouth,311474,0.530718455
498192,100214,"Morris County, New Jersey",34027,NJ,new-jersey,34027,Morris,248848,0.503825628
583450,61994,"Ocean County, New Jersey",34029,NJ,new-jersey,34029,Ocean,259592,0.655270578
507574,59739,"Passaic County, New Jersey",34031,NJ,new-jersey,34031,Passaic,189099,0.378045362
65120,61831,"Salem County, New Jersey",34033,NJ,new-jersey,34033,Salem,29220,0.55633128
330604,100667,"Somerset County, New Jersey",34035,NJ,new-jersey,34035,Somerset,154249,0.419062684
145930,86565,"Sussex County, New Jersey",34037,NJ,new-jersey,34037,Sussex,73860,0.629379908
548744,69594,"Union County, New Jersey",34039,NJ,new-jersey,34039,Union,200913,0.310766352
107226,70471,"Warren County, New Jersey",34041,NJ,new-jersey,34041,Warren,48442,0.606766855
673943,47725,"Bernalillo County, New Mexico",35001,NM,new-mexico,35001,Bernalillo,272004,0.345119925
3583,42973,"Catron County, New Mexico",35003,NM,new-mexico,35003,Catron,2035,0.714004914
65811,40630,"Chaves County, New Mexico",35005,NM,new-mexico,35005,Chaves,20261,0.635161147
27382,34565,"Cibola County, New Mexico",35006,NM,new-mexico,35006,Cibola,8017,0.396532369
12997,32380,"Colfax County, New Mexico",35007,NM,new-mexico,35007,Colfax,5302,0.484534138
50497,41084,"Curry County, New Mexico",35009,NM,new-mexico,35009,Curry,11383,0.664148291
2020,32500,"De Baca County, New Mexico",35011,NM,new-mexico,35011,DeBaca,905,0.681767956
213963,38853,"DoÒa Ana County, New Mexico",35013,NM,new-mexico,35013,Dona Ana,69875,0.359141324
55641,56618,"Eddy County, New Mexico",35015,NM,new-mexico,35015,Eddy,19602,0.669523518
29119,38311,"Grant County, New Mexico",35017,NM,new-mexico,35017,Grant,12713,0.413041768
4526,30772,"Guadalupe County, New Mexico",35019,NM,new-mexico,35019,Guadalupe,1814,0.325799338
565,33393,"Harding County, New Mexico",35021,NM,new-mexico,35021,Harding,527,0.590132827
4643,34444,"Hidalgo County, New Mexico",35023,NM,new-mexico,35023,Hidalgo,1863,0.486312399
68149,57533,"Lea County, New Mexico",35025,NM,new-mexico,35025,Lea,17449,0.705255315
19931,40708,"Lincoln County, New Mexico",35027,NM,new-mexico,35027,Lincoln,8892,0.662280702
17939,101934,"Los Alamos County, New Mexico",35028,NM,new-mexico,35028,Los Alamos,10716,0.310656962
24789,27476,"Luna County, New Mexico",35029,NM,new-mexico,35029,Luna,7295,0.476764907
73998,28772,"McKinley County, New Mexico",35031,NM,new-mexico,35031,McKinley,20959,0.233455795
4660,23822,"Mora County, New Mexico",35033,NM,new-mexico,35033,Mora,2434,0.271980279
65318,39775,"Otero County, New Mexico",35035,NM,new-mexico,35035,Otero,19791,0.594007377
8698,29113,"Quay County, New Mexico",35037,NM,new-mexico,35037,Quay,3567,0.619007569
39949,36098,"Rio Arriba County, New Mexico",35039,NM,new-mexico,35039,Rio Arriba,14795,0.242176411
19908,35546,"Roosevelt County, New Mexico",35041,NM,new-mexico,35041,Roosevelt,5912,0.653755074
136638,58982,"Sandoval County, New Mexico",35043,NM,new-mexico,35043,Sandoval,61146,0.421090505
125133,48671,"San Juan County, New Mexico",35045,NM,new-mexico,35045,San Juan,45975,0.60639478
28668,29237,"San Miguel County, New Mexico",35047,NM,new-mexico,35047,San Miguel,10697,0.215200524
147108,54315,"Santa Fe County, New Mexico",35049,NM,new-mexico,35049,Santa Fe,70376,0.201744913
11615,29356,"Sierra County, New Mexico",35051,NM,new-mexico,35051,Sierra,5149,0.58224898
17494,34037,"Socorro County, New Mexico",35053,NM,new-mexico,35053,Socorro,6792,0.381625442
32943,36582,"Taos County, New Mexico",35055,NM,new-mexico,35055,Taos,15103,0.179169701
15853,32083,"Torrance County, New Mexico",35057,NM,new-mexico,35057,Torrance,6286,0.58781419
4339,36070,"Union County, New Mexico",35059,NM,new-mexico,35059,Union,1697,0.715380082
76297,41703,"Valencia County, New Mexico",35061,NM,new-mexico,35061,Valencia,27509,0.478934167
307463,59887,"Albany County, New York",36001,NY,new-york,36001,Albany,125644,0.352002483
48070,42776,"Allegany County, New York",36003,NY,new-york,36003,Allegany,17111,0.684471977
1428357,34299,"Bronx County, New York",36005,NY,new-york,36005,Bronx,358857,0.09592679
198093,46261,"Broome County, New York",36007,NY,new-york,36007,Broome,77657,0.49032283
78962,42601,"Cattaraugus County, New York",36009,NY,new-york,36009,Cattaraugus,28961,0.644591002
79173,52082,"Cayuga County, New York",36011,NY,new-york,36011,Cayuga,30124,0.537578011
132646,42993,"Chautauqua County, New York",36013,NY,new-york,36013,Chautauqua,48877,0.594185404
88267,50320,"Chemung County, New York",36015,NY,new-york,36015,Chemung,33195,0.573128483
49549,45668,"Chenango County, New York",36017,NY,new-york,36017,Chenango,18113,0.60862364
81685,49930,"Clinton County, New York",36019,NY,new-york,36019,Clinton,28378,0.464479526
62195,59105,"Columbia County, New York",36021,NY,new-york,36021,Columbia,27255,0.468024216
49043,49514,"Cortland County, New York",36023,NY,new-york,36023,Cortland,18424,0.499728615
46901,43720,"Delaware County, New York",36025,NY,new-york,36025,Delaware,17778,0.619417257
296928,71904,"Dutchess County, New York",36027,NY,new-york,36027,Dutchess,120199,0.483889217
921584,51247,"Erie County, New York",36029,NY,new-york,36029,Erie,383248,0.453536613
38912,52758,"Essex County, New York",36031,NY,new-york,36031,Essex,15079,0.482459049
51280,47923,"Franklin County, New York",36033,NY,new-york,36033,Franklin,15148,0.50409295
54606,46969,"Fulton County, New York",36035,NY,new-york,36035,Fulton,19288,0.645375363
59458,50880,"Genesee County, New York",36037,NY,new-york,36037,Genesee,24463,0.653476679
48312,50278,"Greene County, New York",36039,NY,new-york,36039,Greene,18869,0.611903122
4760,48243,"Hamilton County, New York",36041,NY,new-york,36041,Hamilton,2688,0.667782738
64034,46229,"Herkimer County, New York",36043,NY,new-york,36043,Herkimer,24261,0.645645274
118947,49505,"Jefferson County, New York",36045,NY,new-york,36045,Jefferson,34263,0.58217319
2595259,48201,"Kings County, New York",36047,NY,new-york,36047,Brooklyn,746295,0.179088698
27124,49819,"Lewis County, New York",36049,NY,new-york,36049,Lewis,10312,0.670674942
64801,51734,"Livingston County, New York",36051,NY,new-york,36051,Livingston,29264,0.584745763
72427,54145,"Madison County, New York",36053,NY,new-york,36053,Madison,27392,0.543990946
749356,52553,"Monroe County, New York",36055,NY,new-york,36055,Monroe,320164,0.402515586
49779,43764,"Montgomery County, New York",36057,NY,new-york,36057,Montgomery,17438,0.606663608
1354612,99465,"Nassau County, New York",36059,NY,new-york,36059,Nassau,599649,0.459400416
1629507,72871,"New York County, New York",36061,NY,new-york,36061,Manhattan,591368,0.099658757
214150,49449,"Niagara County, New York",36063,NY,new-york,36063,Niagara,86000,0.572360465
233558,48246,"Oneida County, New York",36065,NY,new-york,36065,Oneida,83876,0.578115313
468304,55092,"Onondaga County, New York",36067,NY,new-york,36067,Onondaga,191962,0.407773413
109192,57416,"Ontario County, New York",36069,NY,new-york,36069,Ontario,47344,0.51193393
375384,70848,"Orange County, New York",36071,NY,new-york,36071,Orange,140753,0.512450889
42204,46359,"Orleans County, New York",36073,NY,new-york,36073,Orleans,16722,0.6926205
121183,47860,"Oswego County, New York",36075,NY,new-york,36075,Oswego,44122,0.586328816
61399,48588,"Otsego County, New York",36077,NY,new-york,36077,Otsego,23024,0.533530229
99488,96148,"Putnam County, New York",36079,NY,new-york,36079,Putnam,44186,0.571244286
